aleatoric_log_variance_rmse_exact_sign_p,aleatoric_log_variance_rmse_higher_is_better,aleatoric_log_variance_rmse_matched_pairs_rank_biserial_left_better_positive,aleatoric_log_variance_rmse_pair_count,aleatoric_log_variance_rmse_tie_count,aleatoric_log_variance_rmse_wilcoxon_nonzero_pair_count,aleatoric_log_variance_rmse_wilcoxon_p,aleatoric_log_variance_rmse_wilcoxon_p_holm,aleatoric_log_variance_rmse_wilcoxon_p_holm_family,aleatoric_log_variance_rmse_wilcoxon_statistic,aleatoric_upper_coverage_exact_sign_p,aleatoric_upper_coverage_higher_is_better,aleatoric_upper_coverage_matched_pairs_rank_biserial_left_better_positive,aleatoric_upper_coverage_pair_count,aleatoric_upper_coverage_tie_count,aleatoric_upper_coverage_wilcoxon_nonzero_pair_count,aleatoric_upper_coverage_wilcoxon_p,aleatoric_upper_coverage_wilcoxon_p_holm,aleatoric_upper_coverage_wilcoxon_p_holm_family,aleatoric_upper_coverage_wilcoxon_statistic,aleatoric_variance_rmse_exact_sign_p,aleatoric_variance_rmse_higher_is_better,aleatoric_variance_rmse_matched_pairs_rank_biserial_left_better_positive,aleatoric_variance_rmse_pair_count,aleatoric_variance_rmse_tie_count,aleatoric_variance_rmse_wilcoxon_nonzero_pair_count,aleatoric_variance_rmse_wilcoxon_p,aleatoric_variance_rmse_wilcoxon_p_holm,aleatoric_variance_rmse_wilcoxon_p_holm_family,aleatoric_variance_rmse_wilcoxon_statistic,aleatoric_variance_shape_correlation_exact_sign_p,aleatoric_variance_shape_correlation_higher_is_better,aleatoric_variance_shape_correlation_matched_pairs_rank_biserial_left_better_positive,aleatoric_variance_shape_correlation_pair_count,aleatoric_variance_shape_correlation_tie_count,aleatoric_variance_shape_correlation_wilcoxon_nonzero_pair_count,aleatoric_variance_shape_correlation_wilcoxon_p,aleatoric_variance_shape_correlation_wilcoxon_p_holm,aleatoric_variance_shape_correlation_wilcoxon_p_holm_family,aleatoric_variance_shape_correlation_wilcoxon_statistic,both_feasible_regret_pair_count,certificate_mcnemar_exact_p,certificate_mcnemar_exact_p_holm,certificate_mcnemar_exact_p_holm_family,comparison_id,feasibility_mcnemar_exact_p,feasibility_mcnemar_exact_p_holm,feasibility_mcnemar_exact_p_holm_family,left_aleatoric_log_variance_rmse_win_count,left_aleatoric_upper_coverage_win_count,left_aleatoric_variance_rmse_win_count,left_aleatoric_variance_shape_correlation_win_count,left_certificate_gain_count,left_certificate_loss_count,left_certified_count,left_false_certificate_count,left_loss_count,left_mean_aleatoric_log_variance_rmse,left_mean_aleatoric_upper_coverage,left_mean_aleatoric_variance_rmse,left_mean_aleatoric_variance_shape_correlation,left_mean_optimization_calls_excluding_verification,left_mean_source_calls,left_mean_source_plus_target_total_calls,left_mean_target_adaptive_search_calls,left_mean_target_initial_design_calls,left_mean_target_objective_comparison_calls,left_mean_target_safety_verification_calls,left_mean_target_search_calls,left_mean_target_total_calls,left_mean_target_verification_calls,left_method,left_regret_win_count,left_rescue_count,left_track,left_true_feasible_count,median_paired_aleatoric_log_variance_rmse_difference_ci_high,median_paired_aleatoric_log_variance_rmse_difference_ci_low,median_paired_aleatoric_log_variance_rmse_difference_left_minus_right,median_paired_aleatoric_upper_coverage_difference_ci_high,median_paired_aleatoric_upper_coverage_difference_ci_low,median_paired_aleatoric_upper_coverage_difference_left_minus_right,median_paired_aleatoric_variance_rmse_difference_ci_high,median_paired_aleatoric_variance_rmse_difference_ci_low,median_paired_aleatoric_variance_rmse_difference_left_minus_right,median_paired_aleatoric_variance_shape_correlation_difference_ci_high,median_paired_aleatoric_variance_shape_correlation_difference_ci_low,median_paired_aleatoric_variance_shape_correlation_difference_left_minus_right,median_paired_regret_difference_ci_high,median_paired_regret_difference_ci_low,median_paired_regret_difference_left_minus_right,pair_count,paired_feasible_rate_difference,paired_feasible_rate_difference_ci_high,paired_feasible_rate_difference_ci_low,paired_regret_rank_biserial_left_better_positive,regret_exact_sign_p,regret_tie_count,regret_wilcoxon_nonzero_pair_count,regret_wilcoxon_p,regret_wilcoxon_p_holm,regret_wilcoxon_p_holm_family,regret_wilcoxon_statistic,right_aleatoric_log_variance_rmse_win_count,right_aleatoric_upper_coverage_win_count,right_aleatoric_variance_rmse_win_count,right_aleatoric_variance_shape_correlation_win_count,right_certified_count,right_false_certificate_count,right_mean_aleatoric_log_variance_rmse,right_mean_aleatoric_upper_coverage,right_mean_aleatoric_variance_rmse,right_mean_aleatoric_variance_shape_correlation,right_mean_optimization_calls_excluding_verification,right_mean_source_calls,right_mean_source_plus_target_total_calls,right_mean_target_adaptive_search_calls,right_mean_target_initial_design_calls,right_mean_target_objective_comparison_calls,right_mean_target_safety_verification_calls,right_mean_target_search_calls,right_mean_target_total_calls,right_mean_target_verification_calls,right_method,right_regret_win_count,right_track,right_true_feasible_count,stratum
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_fsbo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,16,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,-0.005066125627982199,-0.009517492264986022,-0.008491626686843973,20,0.0,0.0,0.0,1.0,3.0517578125e-05,4,16,3.0517578125e-05,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,569.0,3.0,10.0,2.4,169.6,13.0,185.0,172.0,fsbo_cbo:official_code_adapted_to_scalar_cbo,0,final_archive_fair_transfer_matrix_d1000_n13,20,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,19,1.0,,,final_saas_vs_fsbo,1.0,,,0,0,0,0,1,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,13,1,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,-0.0020414222582715302,-0.0015013149296358441,20,0.05,0.15,0.0,0.7166666666666667,0.00738525390625,4,15,0.012451171875,,,17.0,0,0,0,0,19,0,,,,,397.0,384.0,561.0,3.0,10.0,0.8,163.2,13.0,177.0,164.0,fsbo_cbo:official_code_adapted_to_scalar_cbo,2,final_archive_fair_transfer_matrix_d1000_n13,19,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,60,1.0,1.0,archive_fair_transfer_confirmatory,final_saas_vs_hyperbo,1.0,1.0,archive_fair_transfer_confirmatory,0,0,0,0,0,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,28,0,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,0.0,-0.0011414221222389997,0.0,60,0.0,0.0,0.0,0.7487179487179487,0.009475304279476404,21,39,4.5807127359468976e-05,0.0008245282924704416,archive_fair_transfer_confirmatory,98.0,0,0,0,0,60,0,,,,,397.0,384.0,608.7333333333333,3.0,10.0,8.0,203.73333333333332,13.0,224.73333333333332,211.73333333333332,hyperbo_cbo:official_hyperbo_code_with_gfile_shim,11,final_archive_fair_transfer_matrix_d1000_n13,60,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_hyperbo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,1.0,20,0,1.0,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,605.0,3.0,10.0,0.0,208.0,13.0,221.0,208.0,hyperbo_cbo:official_hyperbo_code_with_gfile_shim,0,final_archive_fair_transfer_matrix_d1000_n13,20,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_hyperbo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,16,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,-0.004327343337438949,-0.008778709974442772,-0.007752844396300723,20,0.0,0.0,0.0,0.9052631578947369,0.004425048828125,1,19,0.0005357198599278937,,,9.0,0,0,0,0,20,0,,,,,397.0,384.0,599.4,3.0,10.0,13.6,188.8,13.0,215.4,202.4,hyperbo_cbo:official_hyperbo_code_with_gfile_shim,3,final_archive_fair_transfer_matrix_d1000_n13,20,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_hyperbo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,12,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0005840542253661707,-0.0015921474903239363,-0.0008209080756608755,20,0.0,0.0,0.0,0.5047619047619047,0.5034446716308594,0,20,0.04746943502928874,,,52.0,0,0,0,0,20,0,,,,,397.0,384.0,621.8,3.0,10.0,10.4,214.4,13.0,237.8,224.8,hyperbo_cbo:official_hyperbo_code_with_gfile_shim,8,final_archive_fair_transfer_matrix_d1000_n13,20,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,60,1.0,1.0,archive_fair_transfer_confirmatory,final_saas_vs_metabo,1.0,1.0,archive_fair_transfer_confirmatory,0,0,0,0,0,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,29,0,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,0.0,-0.0014054959418972057,0.0,60,0.0,0.0,0.0,0.6921373200442967,0.019520472782460274,18,42,9.205024497583132e-05,0.0015648541645891323,archive_fair_transfer_confirmatory,139.0,0,0,0,0,60,0,,,,,397.0,384.0,555.9333333333333,3.0,10.0,4.266666666666667,154.66666666666666,13.0,171.93333333333334,158.93333333333334,metabo_cbo:official_neuralaf_ppo_fixed_archive_extension,13,final_archive_fair_transfer_matrix_d1000_n13,60,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_metabo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0005865108852596279,0.0,0.0,20,0.0,0.0,0.0,-1.0,0.0078125,12,8,0.0078125,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,611.4,3.0,10.0,6.4,208.0,13.0,227.4,214.4,metabo_cbo:official_neuralaf_ppo_fixed_archive_extension,8,final_archive_fair_transfer_matrix_d1000_n13,20,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_metabo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,16,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,-0.004696734482710574,-0.009517492264986022,-0.008491626686843973,20,0.0,0.0,0.0,0.9738562091503268,0.000274658203125,3,17,4.57763671875e-05,,,2.0,0,0,0,0,20,0,,,,,397.0,384.0,504.2,3.0,10.0,1.6,105.6,13.0,120.2,107.2,metabo_cbo:official_neuralaf_ppo_fixed_archive_extension,1,final_archive_fair_transfer_matrix_d1000_n13,20,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_metabo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,13,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,-0.0015557007959511593,-0.0010293414132543366,20,0.0,0.0,0.0,0.6339869281045751,0.049041748046875,3,17,0.021663316798207995,,,28.0,0,0,0,0,20,0,,,,,397.0,384.0,552.2,3.0,10.0,4.8,150.4,13.0,168.2,155.2,metabo_cbo:official_neuralaf_ppo_fixed_archive_extension,4,final_archive_fair_transfer_matrix_d1000_n13,20,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,60,1.0,1.0,archive_fair_transfer_confirmatory,final_saas_vs_malibo,1.0,1.0,archive_fair_transfer_confirmatory,0,0,0,0,0,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,29,0,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,0.0,-0.001615121220203528,0.0,60,0.0,0.0,0.0,0.7375145180023229,0.011507789735333063,19,41,3.823226617121402e-05,0.0007264130572530664,archive_fair_transfer_confirmatory,113.0,0,0,0,0,60,0,,,,,397.0,384.0,559.9333333333333,3.0,10.0,4.0,158.93333333333334,13.0,175.93333333333334,162.93333333333334,malibo_cbo:official_metablor_core_adapted_to_cbo,12,final_archive_fair_transfer_matrix_d1000_n13,60,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_malibo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0005865108852596279,0.0,0.0,20,0.0,0.0,0.0,-1.0,0.0078125,12,8,0.0078125,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,611.4,3.0,10.0,6.4,208.0,13.0,227.4,214.4,malibo_cbo:official_metablor_core_adapted_to_cbo,8,final_archive_fair_transfer_matrix_d1000_n13,20,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_malibo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,16,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,-0.004696734482710574,-0.009016263744803743,-0.008429930775200128,20,0.0,0.0,0.0,0.9738562091503268,0.000274658203125,3,17,4.57763671875e-05,,,2.0,0,0,0,0,20,0,,,,,397.0,384.0,539.4,3.0,10.0,4.8,137.6,13.0,155.4,142.4,malibo_cbo:official_metablor_core_adapted_to_cbo,1,final_archive_fair_transfer_matrix_d1000_n13,20,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_malibo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,13,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,-0.0018834493029383503,-0.0014049623010270462,20,0.0,0.0,0.0,0.7058823529411765,0.021270751953125,4,16,0.010986328125,,,20.0,0,0,0,0,20,0,,,,,397.0,384.0,529.0,3.0,10.0,0.8,131.2,13.0,145.0,132.0,malibo_cbo:official_metablor_core_adapted_to_cbo,3,final_archive_fair_transfer_matrix_d1000_n13,20,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.734723475976807e-18,1.214306433183765e-17,total_cost_sota_confirmatory,total_cost_final_saas_vs_target_turbo,1.734723475976807e-18,1.214306433183765e-17,total_cost_sota_confirmatory,0,0,0,0,60,0,60,0,0,,,,,397.0,384.0,529.2666666666667,3.0,10.0,0.0,132.26666666666668,13.0,145.26666666666668,132.26666666666668,uniform_verified::canonical_saasbo_every_iteration,0,60,uniform_external_total_cost_d1000_n397,60,,,,,,,,,,,,,,,,60,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,653.0,387.0,10.0,0.0,256.0,397.0,653.0,256.0,uniform_verified::botorch_turbo:canonical_turbo1_ts,0,uniform_external_total_cost_d1000_n397,0,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,total_cost_final_saas_vs_target_turbo,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,537.8,3.0,10.0,0.0,140.8,13.0,153.8,140.8,uniform_verified::canonical_saasbo_every_iteration,0,20,uniform_external_total_cost_d1000_n397,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,653.0,387.0,10.0,0.0,256.0,397.0,653.0,256.0,uniform_verified::botorch_turbo:canonical_turbo1_ts,0,uniform_external_total_cost_d1000_n397,0,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,total_cost_final_saas_vs_target_turbo,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,525.0,3.0,10.0,0.0,128.0,13.0,141.0,128.0,uniform_verified::canonical_saasbo_every_iteration,0,20,uniform_external_total_cost_d1000_n397,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,653.0,387.0,10.0,0.0,256.0,397.0,653.0,256.0,uniform_verified::botorch_turbo:canonical_turbo1_ts,0,uniform_external_total_cost_d1000_n397,0,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,total_cost_final_saas_vs_target_turbo,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,525.0,3.0,10.0,0.0,128.0,13.0,141.0,128.0,uniform_verified::canonical_saasbo_every_iteration,0,20,uniform_external_total_cost_d1000_n397,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,653.0,387.0,10.0,0.0,256.0,397.0,653.0,256.0,uniform_verified::botorch_turbo:canonical_turbo1_ts,0,uniform_external_total_cost_d1000_n397,0,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.734723475976807e-18,1.214306433183765e-17,total_cost_sota_confirmatory,total_cost_final_saas_vs_target_scbo,1.734723475976807e-18,1.214306433183765e-17,total_cost_sota_confirmatory,0,0,0,0,60,0,60,0,0,,,,,397.0,384.0,529.2666666666667,3.0,10.0,0.0,132.26666666666668,13.0,145.26666666666668,132.26666666666668,uniform_verified::canonical_saasbo_every_iteration,0,60,uniform_external_total_cost_d1000_n397,60,,,,,,,,,,,,,,,,60,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,653.0,387.0,10.0,0.0,256.0,397.0,653.0,256.0,uniform_verified::botorch_scbo:canonical_scbo_constrained_ts,0,uniform_external_total_cost_d1000_n397,0,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,total_cost_final_saas_vs_target_scbo,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,537.8,3.0,10.0,0.0,140.8,13.0,153.8,140.8,uniform_verified::canonical_saasbo_every_iteration,0,20,uniform_external_total_cost_d1000_n397,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,653.0,387.0,10.0,0.0,256.0,397.0,653.0,256.0,uniform_verified::botorch_scbo:canonical_scbo_constrained_ts,0,uniform_external_total_cost_d1000_n397,0,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,total_cost_final_saas_vs_target_scbo,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,525.0,3.0,10.0,0.0,128.0,13.0,141.0,128.0,uniform_verified::canonical_saasbo_every_iteration,0,20,uniform_external_total_cost_d1000_n397,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,653.0,387.0,10.0,0.0,256.0,397.0,653.0,256.0,uniform_verified::botorch_scbo:canonical_scbo_constrained_ts,0,uniform_external_total_cost_d1000_n397,0,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,total_cost_final_saas_vs_target_scbo,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,525.0,3.0,10.0,0.0,128.0,13.0,141.0,128.0,uniform_verified::canonical_saasbo_every_iteration,0,20,uniform_external_total_cost_d1000_n397,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,653.0,387.0,10.0,0.0,256.0,397.0,653.0,256.0,uniform_verified::botorch_scbo:canonical_scbo_constrained_ts,0,uniform_external_total_cost_d1000_n397,0,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,2,6.938893903907228e-18,2.0816681711721685e-17,total_cost_sota_confirmatory,total_cost_final_saas_vs_target_periodic_saas,6.938893903907228e-18,2.0816681711721685e-17,total_cost_sota_confirmatory,0,0,0,0,58,0,60,0,0,,,,,397.0,384.0,529.2666666666667,3.0,10.0,0.0,132.26666666666668,13.0,145.26666666666668,132.26666666666668,uniform_verified::canonical_saasbo_every_iteration,2,58,uniform_external_total_cost_d1000_n397,60,,,,,,,,,,,,,-0.009670165219839155,-0.011814875986341622,-0.010742520603090389,60,0.9666666666666667,1.0,0.9166666666666666,1.0,0.5,0,2,0.5,0.5,total_cost_sota_confirmatory,0.0,0,0,0,0,2,0,,,,,397.0,0.0,648.7333333333333,387.0,10.0,0.0,251.73333333333332,397.0,648.7333333333333,251.73333333333332,uniform_verified::saasbo_periodic_capped,0,uniform_external_total_cost_d1000_n397,2,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,total_cost_final_saas_vs_target_periodic_saas,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,537.8,3.0,10.0,0.0,140.8,13.0,153.8,140.8,uniform_verified::canonical_saasbo_every_iteration,0,20,uniform_external_total_cost_d1000_n397,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,653.0,387.0,10.0,0.0,256.0,397.0,653.0,256.0,uniform_verified::saasbo_periodic_capped,0,uniform_external_total_cost_d1000_n397,0,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,2,7.62939453125e-06,,,total_cost_final_saas_vs_target_periodic_saas,7.62939453125e-06,,,0,0,0,0,18,0,20,0,0,,,,,397.0,384.0,525.0,3.0,10.0,0.0,128.0,13.0,141.0,128.0,uniform_verified::canonical_saasbo_every_iteration,2,18,uniform_external_total_cost_d1000_n397,20,,,,,,,,,,,,,-0.009670165219839155,-0.011814875986341622,-0.010742520603090389,20,0.9,1.0,0.75,1.0,0.5,0,2,0.5,,,0.0,0,0,0,0,2,0,,,,,397.0,0.0,640.2,387.0,10.0,0.0,243.2,397.0,640.2,243.2,uniform_verified::saasbo_periodic_capped,0,uniform_external_total_cost_d1000_n397,2,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,total_cost_final_saas_vs_target_periodic_saas,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,525.0,3.0,10.0,0.0,128.0,13.0,141.0,128.0,uniform_verified::canonical_saasbo_every_iteration,0,20,uniform_external_total_cost_d1000_n397,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,653.0,387.0,10.0,0.0,256.0,397.0,653.0,256.0,uniform_verified::saasbo_periodic_capped,0,uniform_external_total_cost_d1000_n397,0,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,60,1.0,1.0,online_backend_confirmatory,frozen_source_saas_vs_proposal_only,1.0,1.0,online_backend_confirmatory,0,0,0,0,0,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,29,0,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,0.0,-0.0016139292794906668,0.0,60,0.0,0.0,0.0,0.9314516129032258,4.628673195838928e-07,29,31,1.9278377294540405e-07,1.1567026376724243e-06,online_backend_confirmatory,17.0,0,0,0,0,60,0,,,,,394.0,384.0,497.46666666666664,0.0,10.0,0.0,103.46666666666667,10.0,113.46666666666667,103.46666666666667,frozen_crossdim_proposal_only,2,final_frozen_source_frontend_backend_d1000_n13,60,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,frozen_source_saas_vs_proposal_only,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,1.0,20,0,1.0,,,0.0,0,0,0,0,20,0,,,,,394.0,384.0,474.0,0.0,10.0,0.0,80.0,10.0,90.0,80.0,frozen_crossdim_proposal_only,0,final_frozen_source_frontend_backend_d1000_n13,20,domain=FactorShockStatePolicyRZDT1
